sutta_uid,language,abstract,url
sn13.2,en,English translation of SN 13.2 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn13/sn13.002.than.html
sn13.2,en,English translation of SN 13.2 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.2,de,German translation of SN 13.2 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_2
sn13.3,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn13.3/pi
sn13.3,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn13.3/vn
sn13.3,en,English translation of SN 13.3 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.3,de,German translation of SN 13.3 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_3
sn13.4,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn13.4/pi
sn13.4,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn13.4/vn
sn13.4,en,English translation of SN 13.4 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.4,de,German translation of SN 13.4 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_4
sn13.5,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn13.5/pi
sn13.5,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn13.5/vn
sn13.5,en,English translation of SN 13.5 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.5,de,German translation of SN 13.5 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_5
sn13.6,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn13.6/pi
sn13.6,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn13.6/vn
sn13.6,en,English translation of SN 13.6 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.6,de,German translation of SN 13.6 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_6
sn13.7,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn13.7/pi
sn13.7,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn13.7/vn
sn13.7,en,English translation of SN 13.7 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.7,de,German translation of SN 13.7 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_7
sn13.8,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn13.8/pi
sn13.8,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn13.8/vn
sn13.8,en,English translation of SN 13.8 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn13/sn13.008.than.html
sn13.8,en,English translation of SN 13.8 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.8,fr,French translation of SN 13.8 from La Parole du Bouddha (translated from English translation).,http://www.tipitaka.fr/tipitaka/sutta/samyutta/sn13.8.html
sn13.8,de,German translation of SN 13.8 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_8
sn13.9,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn13.9/pi
sn13.9,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn13.9/vn
sn13.9,en,English translation of SN 13.9 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.9,de,German translation of SN 13.9 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_9
sn13.10,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn13.10/pi
sn13.10,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn13.10/vn
sn13.10,en,English translation of SN 13.10 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.10,de,German translation of SN 13.10 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_10
sn13.11,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn13.11/pi
sn13.11,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn13.11/vn
sn13.11,en,English translation of SN 13.11 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html
sn13.11,de,German translation of SN 13.11 from palikanon.com.,http://palikanon.com/samyutta/sam13.html#s13_11
sn14.1,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.1/pi
sn14.1,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.1/vn
sn14.1,en,English translation of SN 14.1 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.1,de,German translation of SN 14.1 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_1
sn14.2,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.2/pi
sn14.2,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.2/vn
sn14.2,en,English translation of SN 14.2 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.2,de,German translation of SN 14.2 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_2
sn14.3,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.3/pi
sn14.3,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.3/vn
sn14.3,en,English translation of SN 14.3 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.3,de,German translation of SN 14.3 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_3
sn14.4,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.4/pi
sn14.4,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.4/vn
sn14.4,en,English translation of SN 14.4 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.4,de,German translation of SN 14.4 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_4
sn14.5,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.5/pi
sn14.5,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.5/vn
sn14.5,en,English translation of SN 14.5 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.5,de,German translation of SN 14.5 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_5
sn14.6,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.6/pi
sn14.6,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.6/vn
sn14.6,en,English translation of SN 14.6 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.6,de,German translation of SN 14.6 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_6
sn14.7,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.7/pi
sn14.7,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.7/vn
sn14.7,en,English translation of SN 14.7 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.7,de,German translation of SN 14.7 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_7
sn14.8,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.8/pi
sn14.8,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.8/vn
sn14.8,en,English translation of SN 14.8 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.8,de,German translation of SN 14.8 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_8
sn14.9,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.9/pi
sn14.9,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.9/vn
sn14.9,en,English translation of SN 14.9 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.9,de,German translation of SN 14.9 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_9
sn14.10,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.10/pi
sn14.10,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.10/vn
sn14.10,en,English translation of SN 14.10 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html
sn14.10,de,German translation of SN 14.10 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_10
sn14.11,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.11/pi
sn14.11,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.11/vn
sn14.11,en,English translation of SN 14.11 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.11,de,German translation of SN 14.11 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_11
sn14.12,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.12/pi
sn14.12,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.12/vn
sn14.12,en,English translation of SN 14.12 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.12,de,German translation of SN 14.12 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_12
sn14.13,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.13/pi
sn14.13,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.13/vn
sn14.13,en,English translation of SN 14.13 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.13,de,German translation of SN 14.13 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_13
sn14.14,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.14/pi
sn14.14,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.14/vn
sn14.14,en,English translation of SN 14.14 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.14,de,German translation of SN 14.14 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_14
sn14.15,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.15/pi
sn14.15,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.15/vn
sn14.15,en,English translation of SN 14.15 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.15,de,German translation of SN 14.15 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_15
sn14.16,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.16/pi
sn14.16,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.16/vn
sn14.16,en,English translation of SN 14.16 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.16,de,German translation of SN 14.16 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_16
sn14.17,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.17/pi
sn14.17,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.17/vn
sn14.17,en,English translation of SN 14.17 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.17,de,German translation of SN 14.17 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_17
sn14.18,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.18/pi
sn14.18,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.18/vn
sn14.18,en,English translation of SN 14.18 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.18,de,German translation of SN 14.18 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_18
sn14.19,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.19/pi
sn14.19,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.19/vn
sn14.19,en,English translation of SN 14.19 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.19,de,German translation of SN 14.19 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_19
sn14.20,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.20/pi
sn14.20,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.20/vn
sn14.20,en,English translation of SN 14.20 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.20,de,German translation of SN 14.20 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_20
sn14.21,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.21/pi
sn14.21,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.21/vn
sn14.21,en,English translation of SN 14.21 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.21,de,German translation of SN 14.21 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_21
sn14.22,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.22/pi
sn14.22,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.22/vn
sn14.22,en,English translation of SN 14.22 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html
sn14.22,de,German translation of SN 14.22 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_22
sn14.23,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.23/pi
sn14.23,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.23/vn
sn14.23,en,English translation of SN 14.23 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html
sn14.23,de,German translation of SN 14.23 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_23
sn14.24,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.24/pi
sn14.24,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.24/vn
sn14.24,en,English translation of SN 14.24 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html
sn14.24,de,German translation of SN 14.24 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_24
sn14.25,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.25/pi
sn14.25,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.25/vn
sn14.25,en,English translation of SN 14.25 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html
sn14.25,de,German translation of SN 14.25 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_25
sn14.26,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.26/pi
sn14.26,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.26/vn
sn14.26,en,English translation of SN 14.26 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html
sn14.26,de,German translation of SN 14.26 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_26
sn14.27,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.27/pi
sn14.27,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.27/vn
sn14.27,en,English translation of SN 14.27 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html
sn14.27,de,German translation of SN 14.27 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_27
sn14.28,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.28/pi
sn14.28,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.28/vn
sn14.28,en,English translation of SN 14.28 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html
sn14.28,de,German translation of SN 14.28 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_28
sn14.29,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.29/pi
sn14.29,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.29/vn
sn14.29,en,English translation of SN 14.29 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html
sn14.29,de,German translation of SN 14.29 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_29
sn14.30,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.30/pi
sn14.30,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.30/vn
sn14.30,en,English translation of SN 14.30 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html
sn14.30,de,German translation of SN 14.30 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_30
sn14.31,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.31/pi
sn14.31,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.31/vn
sn14.31,en,English translation of SN 14.31 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html
sn14.31,de,German translation of SN 14.31 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_31
sn14.32,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.32/pi
sn14.32,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.32/vn
sn14.32,en,English translation of SN 14.32 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html
sn14.32,de,German translation of SN 14.32 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_32
sn14.33,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.33/pi
sn14.33,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.33/vn
sn14.33,en,English translation of SN 14.33 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html
sn14.33,de,German translation of SN 14.33 from palikanon.com.,http://palikanon.com/samyutta/sam14.html#s14_33
sn14.34,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn14.34/pi
sn14.34,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn14.34/vn
